strain	gene
ECA1228	g18027
ECA1228	g4055
ECA1228	g920
ECA1228	g1654
ECA1228	g12750
ECA1228	g5084
ECA1228	g15761
ECA1228	g1535
ECA1228	g22328
ECA1228	g316
ECA1228	g10840
ECA1228	g16142
ECA1228	g20811
ECA1228	g2160
ECA1228	g10965
ECA1228	g760
ECA1228	g6315
ECA1228	g4552
ECA1228	g291
ECA1228	g10953
ECA1228	g22272
ECA1287	g11891
ECA1287	g15580
ECA1287	g2355
ECA1287	g824
ECA1287	g7976
ECA1287	g2455
ECA1287	g20070
ECA1287	g22364
ECA1287	g7402
ECA1287	g21473
ECA1287	g21470
ECA1287	g1213
ECA1287	g477
ECA1287	g827
ECA1287	g21370
ECA1287	g22407
ECA1287	g2386
ECA1287	g5857
ECA1287	g21466
ECA1287	g9385
ECA1287	g22304
ECA1287	g2354
ECA1287	g22080
ECA1287	g3946
ECA1287	g9281
ECA1287	g22320
ECA1287	g20074
ECA1287	g821
ECA1287	g22084
ECA1287	g12733
ECA1287	g22042
ECA1287	g2501
ECA1287	g20436
ECA1287	g2302
ECA1287	g783
ECA1287	g820
ECA1287	g20073
ECA1287	g573
ECA1287	g10939
ECA1287	g20509
ECA1287	g11803
ECA1287	g22365
ECA1287	g21465
ECA1287	g1279
ECA1287	g22366
ECA1287	g12161
ECA1287	g8757
ECA1287	g20706
ECA1287	g4831
ECA1287	g22085
ECA1287	g3459
ECA1287	g1834
ECA1287	g16111
ECA1287	g21915
ECA1287	g3460
ECA1287	g14182
ECA1287	g21911
ECA1287	g22374
ECA1287	g2388
ECA1287	g21035
ECA1287	g2129
ECA1287	g19584
ECA1287	g20510
ECA1287	g22375
ECA1287	g22079
ECA1287	g16593
ECA1287	g21900
ECA1287	g5770
ECA1287	g11892
ECA1287	g15551
ECA1287	g8875
ECA1287	g21898
ECA1287	g9117
ECA1287	g8759
ECA1287	g22082
ECA1287	g2520
ECA1287	g21888
ECA1287	g22300
ECA1287	g4853
ECA1287	g22395
ECA1287	g14141
ECA1287	g22376
ECA1287	g822
ECA1287	g2391
ECA1287	g21918
ECA1287	g21472
ECA1287	g22392
ECA1287	g10958
ECA1287	g22345
ECA1287	g5352
ECA1287	g20792
ECA1287	g4230
ECA1287	g22284
ECA1287	g2389
ECA1287	g20707
ECA1287	g5855
ECA1287	g21313
ECA1287	g2964
ECA1287	g8213
ECA1287	g21890
ECA1287	g12909
ECA1287	g21469
ECA1287	g300
ECA1287	g8881
ECA1287	g2356
ECA1287	g3458
ECA1287	g294
ECA1287	g4009
ECA1287	g13614
ECA1287	g11935
ECA1287	g1085
ECA1287	g6643
ECA1287	g22414
ECA1287	g14505
ECA1287	g22343
ECA1287	g17100
ECA1287	g11152
ECA1287	g21205
ECA1287	g22367
ECA1287	g22344
ECA1287	g2284
ECA1287	g2345
ECA1287	g22081
ECA1287	g2992
ECA1287	g14507
ECA1287	g21546
ECA1287	g21382
ECA1287	g21339
ECA1287	g20075
ECA1287	g19585
ECA1287	g5739
ECA1287	g4010
ECA1287	g8888
ECA1287	g4014
ECA1287	g5641
ECA1287	g12756
ECA1287	g21845
ECA1287	g19580
ECA1287	g21397
ECA1287	g8882
ECA1287	g15761
ECA1287	g20705
ECA1287	g14191
ECA1287	g2396
ECA1287	g21893
ECA1287	g22312
ECA1287	g5852
ECA1287	g11628
ECA1287	g2296
ECA1287	g14142
ECA1287	g22362
ECA1287	g3457
ECA1287	g12328
ECA1287	g16594
ECA1287	g20593
ECA1287	g354
ECA1287	g21897
ECA1287	g20043
ECA1287	g2012
ECA1287	g15545
ECA1287	g2237
ECA1287	g2453
ECA1287	g22394
ECA1287	g20701
ECA1287	g14832
ECA1287	g3461
ECA1287	g2383
ECA1287	g2033
ECA1287	g1898
ECA1287	g948
ECA1287	g2565
ECA1287	g16743
ECA1287	g13978
ECA1287	g11645
ECA1287	g4224
ECA1287	g5383
ECA1287	g20674
ECA1287	g21910
ECA1287	g3582
ECA1287	g2303
ECA1287	g2393
ECA1287	g2196
ECA1287	g15757
ECA1287	g14181
ECA1287	g14123
ECA1287	g21475
ECA1287	g15503
ECA1287	g21468
ECA1287	g15550
ECA1287	g17660
ECA1287	g15504
ECA1287	g3581
ECA1287	g742
ECA1287	g12327
ECA1287	g20539
ECA1287	g2392
ECA1287	g21891
ECA1287	g20702
ECA1287	g21471
ECA1287	g20616
ECA1287	g1959
ECA1287	g21067
ECA1287	g12325
ECA1287	g1900
ECA1287	g12312
ECA1287	g15355
ECA1287	g3455
ECA1287	g21543
ECA1287	g21916
ECA1287	g8758
ECA1287	g14227
ECA1287	g14508
ECA1287	g20675
ECA1287	g205
ECA1287	g2390
ECA1287	g634
ECA1287	g3142
ECA1287	g20704
ECA1287	g6043
ECA1287	g22078
ECA1287	g2238
ECA1287	g14192
ECA1287	g15754
ECA1287	g2239
ECA1287	g16118
ECA1287	g21963
ECA1287	g1462
ECA1287	g2384
ECA1287	g22368
ECA1287	g5856
ECA1287	g20703
ECA1287	g16113
ECA1287	g6644
ECA1287	g22114
ECA1287	g22373
ECA1287	g22369
ECA1287	g21924
ECA1287	g10715
ECA1287	g3456
ECA1287	g5907
ECA1287	g11392
ECA1287	g10637
ECA1287	g4540
ECA1287	g14190
ECA1287	g19587
ECA1287	g22372
ECA1287	g21913
ECA1287	g2454
ECA1287	g19589
ECA1287	g22315
ECA1287	g2016
ECA1287	g9239
ECA1287	g4673
ECA1287	g12212
ECA1287	g20076
ECA1287	g21912
ECA1287	g20590
ECA1287	g22591
ECA1287	g20970
ECA1287	g22341
ECA1287	g24
ECA1287	g21919
ECA1287	g22390
ECA1287	g14240
ECA1287	g2519
ECA1287	g21454
ECA1287	g20069
ECA1287	g5858
ECA1287	g2128
ECA1287	g20071
ECA1287	g20591
ECA1287	g12336
ECA1287	g15749
ECA1287	g15759
ECA1287	g6240
ECA1287	g21467
ECA1287	g21887
ECA1287	g12211
ECA1287	g12374
ECA1287	g15512
ECA1287	g8887
ECA1287	g3141
ECA1287	g20435
ECA1287	g21314
ECA1287	g21545
ECA1287	g2387
ECA1287	g854
ECA1287	g15523
ECA1287	g15760
ECA1287	g15748
ECA1287	g20072
ECA1287	g2181
ECA1287	g5712
ECA1287	g21458
ECA1287	g22244
ECA1287	g15146
ECA1287	g21889
ECA1287	g14176
ECA1287	g21914
ECA1287	g15582
ECA1769	g9854
ECA1769	g15987
ECA1769	g10797
ECA1769	g18994
ECA1769	g20452
ECA1769	g8313
ECA1769	g5689
ECA1769	g18099
ECA1769	g18989
ECA1769	g17978
ECA1769	g2760
ECA1769	g18462
ECA1769	g9900
ECA1769	g19585
ECA1769	g8662
ECA1769	g8310
ECA1769	g19586
ECA1769	g12067
ECA1769	g1688
ECA1769	g5105
ECA1769	g7736
ECA1769	g1646
ECA1769	g20584
ECA1769	g10960
ECA1769	g20776
ECA1769	g11589
ECA1769	g17982
ECA1769	g10157
ECA1769	g3240
ECA1769	g19540
ECA1769	g11978
ECA1769	g18993
ECA1769	g8316
ECA1769	g10153
ECA1769	g17860
ECA1769	g1637
ECA1769	g18151
ECA1769	g15944
ECA1769	g2270
ECA1769	g8355
ECA1769	g8564
ECA1769	g9702
ECA1769	g18179
ECA1769	g19677
ECA1769	g9850
ECA1769	g9880
ECA1769	g10794
ECA1769	g423
ECA1769	g11588
ECA1769	g10345
ECA1769	g2758
ECA1769	g1396
ECA1769	g16489
ECA1769	g9873
ECA1769	g10152
ECA1769	g20523
ECA1769	g2762
ECA1769	g13885
ECA1769	g10328
ECA1769	g17458
ECA1769	g1586
ECA1769	g10332
ECA1769	g1099
ECA1769	g8505
ECA1769	g18009
ECA1769	g4355
ECA1769	g11243
ECA1769	g9869
ECA1769	g18990
ECA1769	g18178
ECA1769	g9870
ECA1769	g10961
ECA1769	g21354
ECA1769	g1678
ECA1769	g10158
ECA1769	g10793
ECA1769	g10343
ECA1769	g20690
ECA1769	g19300
ECA1769	g1685
ECA1769	g18102
ECA1769	g17108
ECA1769	g2763
ECA1769	g10355
ECA1769	g9881
ECA1769	g9878
ECA1769	g1034
ECA1769	g18988
ECA1769	g1523
ECA1769	g8317
ECA1769	g15986
ECA1769	g8315
ECA1769	g10790
ECA1769	g17980
ECA1769	g10354
ECA1769	g1687
ECA1769	g10325
ECA1769	g7731
ECA1769	g11484
ECA1769	g18905
ECA1769	g14370
ECA1769	g11212
ECA1769	g9872
ECA1769	g20453
ECA1769	g17977
ECA1769	g20774
ECA1769	g1592
ECA1769	g5925
ECA1769	g1677
ECA1769	g9942
ECA1769	g1645
ECA1769	g13302
ECA1769	g18010
ECA1769	g10798
ECA1769	g18898
ECA1769	g1824
ECA1769	g10879
ECA1769	g10000
ECA1769	g20367
ECA1769	g1394
ECA1769	g8842
ECA1769	g3309
ECA1769	g20029
ECA1769	g1228
ECA1769	g10280
ECA1769	g4354
ECA1769	g9937
ECA1769	g3679
ECA1769	g417
ECA1769	g20580
ECA1769	g19630
ECA1769	g18483
ECA1769	g11075
ECA1769	g9876
ECA1769	g19578
ECA1769	g10808
ECA1769	g9828
ECA1769	g18098
ECA1769	g11594
ECA1769	g18995
ECA1769	g2444
ECA1769	g422
ECA1769	g10714
ECA1769	g3755
ECA1769	g19572
ECA1769	g7734
ECA1769	g1750
ECA1769	g1798
ECA1769	g17110
ECA1769	g18244
ECA1769	g20658
ECA1769	g3310
ECA1769	g3313
ECA1769	g19617
ECA1769	g11820
ECA1769	g10792
ECA1769	g3510
ECA1769	g17883
ECA1769	g10397
ECA1769	g7726
ECA1769	g10198
ECA1769	g1867
ECA1769	g9871
ECA1769	g3745
ECA1769	g14517
ECA1769	g20771
ECA1769	g16255
ECA1769	g9884
ECA1769	g10155
ECA1769	g9721
ECA1769	g10156
ECA1769	g8780
ECA1769	g1691
ECA1769	g2761
ECA1769	g9955
ECA1769	g18964
ECA1769	g13887
ECA1769	g21076
ECA1769	g1574
ECA1769	g9851
ECA1769	g16075
ECA1769	g17983
ECA1769	g746
ECA1769	g2764
ECA1769	g20602
ECA1769	g19577
ECA1769	g20955
ECA1769	g18246
ECA1769	g21353
ECA1769	g19679
ECA1769	g8178
ECA1769	g3710
ECA1769	g10350
ECA1769	g1593
ECA1769	g9259
ECA1769	g22566
ECA1769	g10333
ECA1769	g2885
ECA1769	g3753
ECA1769	g1397
ECA1769	g17442
ECA1769	g9853
ECA1769	g10937
ECA1769	g10796
ECA1769	g3707
ECA1769	g2884
ECA1769	g8398
ECA1769	g17457
ECA1769	g17338
ECA1769	g10795
ECA1769	g10352
ECA1769	g11595
ECA1769	g18992
ECA1769	g17018
ECA1769	g17979
ECA1769	g10799
ECA1769	g10327
ECA1769	g18076
ECA1769	g1825
ECA1769	g3934
ECA1769	g1680
ECA1769	g18245
ECA1769	g8927
ECA1769	g10346
ECA1769	g10159
ECA1769	g17981
ECA1769	g1485
ECA1769	g9938
ECA1769	g10906
ECA1769	g1521
ECA1769	g13892
ECA1769	g9877
ECA1769	g20775
ECA1769	g1636
ECA1769	g19539
ECA1769	g1684
ECA1769	g3754
ECA1769	g10125
ECA1769	g3706
ECA1769	g10319
ECA1769	g9479
ECA1769	g20824
ECA1769	g9928
ECA1769	g9401
ECA1769	g14921
ECA1769	g17288
ECA1769	g11582
ECA1769	g10330
ECA1769	g3734
ECA1769	g1465
ECA1769	g1682
ECA1769	g2759
ECA1769	g16725
ECA1769	g11942
ECA1769	g15058
ECA1769	g1749
ECA1769	g15714
ECA1769	g3677
ECA1769	g1522
ECA1769	g17339
ECA1769	g10331
ECA1769	g3517
ECA1769	g11307
ECA1769	g15226
ECA1769	g20628
ECA1769	g1647
ECA1769	g9903
ECA1769	g9101
ECA1769	g9924
ECA1769	g10324
ECA1769	g14371
ECA1769	g10715
ECA1769	g17109
ECA1769	g9879
ECA1769	g9927
ECA1769	g10717
ECA1769	g20777
ECA1769	g10894
ECA1769	g18101
ECA1769	g2443
ECA1769	g17466
ECA1769	g3518
ECA1769	g10356
ECA1769	g17500
ECA1769	g1681
ECA1769	g9901
ECA1769	g8280
ECA1769	g19520
ECA1769	g2297
ECA1769	g18991
ECA1769	g10353
ECA1769	g9838
ECA1769	g1367
ECA1769	g10329
ECA1769	g1751
ECA1769	g7732
ECA1769	g1683
ECA1769	g16238
ECA1769	g8835
ECA1769	g17455
ECA2111	g21221
ECA2111	g19248
ECA2111	g10681
ECA2111	g4640
ECA2111	g3385
ECA2111	g15150
ECA2111	g3251
ECA2111	g14246
ECA2111	g11620
ECA2111	g11583
ECA2111	g2626
ECA2111	g3717
ECA2111	g21514
ECA2111	g3382
ECA2111	g11329
ECA2111	g11642
ECA2111	g10179
ECA2111	g3901
ECA2111	g15731
ECA2111	g11674
ECA2111	g660
ECA2111	g2594
ECA2111	g11159
ECA2111	g17782
ECA2111	g3259
ECA2111	g659
ECA2111	g11632
ECA2111	g2597
ECA2111	g11641
ECA2111	g1040
ECA2111	g2837
ECA2111	g13846
ECA2111	g2482
ECA2111	g2587
ECA2111	g661
ECA2111	g221
ECA2111	g8128
ECA2111	g2589
ECA2111	g14252
ECA2111	g3253
ECA2111	g3425
ECA2111	g2730
ECA2111	g10682
ECA2111	g11133
ECA2111	g20117
ECA2111	g2591
ECA2111	g8133
ECA2111	g19159
ECA2111	g2945
ECA2111	g14364
ECA2111	g10684
ECA2111	g4804
ECA2111	g3261
ECA2111	g9347
ECA2111	g249
ECA2111	g18746
ECA2111	g2925
ECA2111	g14366
ECA2111	g66
ECA2111	g11336
ECA2111	g11144
ECA2111	g1521
ECA2111	g314
ECA2111	g21471
ECA2111	g6156
ECA2111	g11557
ECA2111	g5178
ECA2111	g1520
ECA2111	g10276
ECA2111	g19689
ECA2111	g20957
ECA2111	g3566
ECA2111	g3247
ECA2111	g2637
ECA2111	g19697
ECA2111	g21479
ECA2111	g11575
ECA2111	g21470
ECA2111	g2675
ECA2111	g4611
ECA2111	g10245
ECA2111	g5185
ECA2111	g10548
ECA2111	g18512
ECA2111	g5656
ECA2111	g10524
ECA2111	g11162
ECA2111	g10685
ECA2111	g19249
ECA2111	g8725
ECA2111	g11135
ECA2111	g11662
ECA2111	g10688
ECA2111	g11634
ECA2111	g11167
ECA2111	g11633
ECA2111	g11661
ECA2111	g9995
ECA2111	g2625
ECA2111	g65
ECA2111	g3388
ECA2111	g14912
ECA2111	g10680
ECA2111	g3062
ECA2111	g11161
ECA2111	g8400
ECA2111	g12960
ECA2111	g10607
ECA2111	g21480
ECA2111	g313
ECA2111	g4569
ECA2111	g20270
ECA2111	g11143
ECA2111	g2463
ECA2111	g658
ECA2111	g11681
ECA2111	g1523
ECA2111	g10580
ECA2111	g9350
ECA2111	g11164
ECA2111	g17778
ECA2111	g11288
ECA2111	g4590
ECA2111	g10670
ECA2111	g1522
ECA2111	g11640
ECA2111	g11574
ECA2111	g19291
ECA2111	g687
ECA2111	g753
ECA2111	g11146
ECA2111	g8130
ECA2111	g1993
ECA2111	g11136
ECA2111	g10763
ECA2111	g17780
ECA2111	g2865
ECA2111	g11174
ECA2111	g662
ECA2111	g973
ECA2111	g18131
ECA2111	g14017
ECA2111	g10686
ECA2111	g11088
ECA2111	g17774
ECA2111	g4570
ECA2111	g67
ECA2111	g11658
ECA2111	g18980
ECA2111	g2729
ECA2111	g1397
ECA2111	g746
ECA2111	g11570
ECA2111	g9686
ECA2111	g3064
ECA2111	g2627
ECA2111	g250
ECA2111	g1398
ECA2111	g21823
ECA2111	g11639
ECA2111	g3001
ECA2111	g977
ECA2111	g71
ECA2111	g12458
ECA2111	g9018
ECA2111	g11332
ECA2111	g1519
ECA2111	g3838
ECA2111	g11612
ECA2111	g3386
ECA2111	g7935
ECA2111	g18998
ECA2111	g663
ECA2111	g5805
ECA2111	g3624
ECA2111	g18390
ECA2111	g98
ECA2111	g7353
ECA2111	g14247
ECA2111	g3256
ECA2111	g175
ECA2111	g4642
ECA2111	g2674
ECA2111	g2764
ECA2111	g12146
ECA2111	g2838
ECA2111	g14240
ECA2111	g8268
ECA2111	g4610
ECA2111	g6717
ECA2111	g3468
ECA2111	g19688
ECA2111	g21415
ECA2111	g10683
ECA2111	g11137
ECA2111	g70
ECA2111	g2779
ECA2111	g2019
ECA2111	g22694
ECA2111	g8293
ECA2111	g978
ECA2111	g3894
ECA2111	g11134
ECA2111	g21481
ECA2111	g1525
ECA2111	g19686
ECA2111	g10525
ECA2111	g19674
ECA2111	g4419
ECA2111	g10679
ECA2111	g1843
ECA2111	g11636
ECA2111	g7753
ECA2111	g14241
ECA2111	g97
ECA2111	g3989
ECA2111	g21432
ECA2111	g69
ECA2111	g173
ECA2111	g2590
ECA2111	g1842
ECA2111	g68
ECA2111	g19571
ECA2111	g9348
ECA2111	g5658
ECA2111	g8129
ECA2111	g11631
ECA2111	g20092
ECA2111	g7352
ECA2111	g8127
ECA2111	g11657
ECA2111	g11333
ECA2111	g2596
ECA2111	g11160
ECA2111	g9937
ECA2111	g8080
ECA2111	g176
ECA2111	g2644
ECA2111	g19520
ECA2111	g4810
ECA2111	g3130
ECA2111	g11165
ECA2111	g14365
ECA2111	g2426
ECA2111	g11629
ECA2111	g2585
ECA2111	g11168
ECA2111	g13893
ECA2111	g12278
ECA2111	g11139
ECA2111	g4607
ECA2111	g5657
ECA2111	g8659
ECA2111	g11211
ECA2111	g11163
ECA2111	g2528
ECA2111	g8213
ECA2111	g11610
ECA2111	g4174
ECA2111	g2683
ECA2111	g10762
ECA2111	g2696
ECA2111	g8532
ECA2111	g11590
ECA2111	g11643
ECA2111	g11330
ECA2111	g10760
ECA2111	g4578
ECA2111	g11331
ECA2111	g8126
ECA2111	g21433
ECA2111	g10592
ECA2111	g2942
ECA2111	g2593
ECA2111	g5180
ECA2111	g2526
ECA2111	g21465
ECA2111	g4805
ECA2111	g2527
ECA2111	g11613
ECA2111	g11635
ECA2111	g2592
ECA2111	g19570
ECA2111	g19735
ECA2111	g3387
ECA2111	g11335
ECA2111	g2465
ECA2111	g11355
ECA2111	g2586
ECA2111	g11584
ECA2111	g9706
ECA2111	g13744
ECA2111	g22182
ECA2111	g1524
ECA2111	g11512
ECA2111	g21575
ECA2111	g21527
ECA2111	g664
ECA2111	g11132
ECA2111	g17779
ECA2151	g15427
ECA2151	g1004
ECA2151	g5347
ECA2151	g12731
ECA2151	g11108
ECA2151	g2407
ECA2151	g120
ECA2151	g365
ECA2151	g21437
ECA2151	g12387
ECA2151	g95
ECA2151	g5298
ECA2151	g12734
ECA2151	g1517
ECA2151	g4387
ECA2151	g4168
ECA2151	g10528
ECA2151	g4342
ECA2151	g16780
ECA2151	g112
ECA2151	g156
ECA2151	g4384
ECA2151	g119
ECA2151	g369
ECA2151	g2751
ECA2151	g21391
ECA2151	g8783
ECA2151	g12728
ECA2151	g14594
ECA2151	g1933
ECA2151	g15384
ECA2151	g12690
ECA2151	g12482
ECA2151	g21116
ECA2151	g21533
ECA2151	g1001
ECA2151	g5511
ECA2151	g13807
ECA2151	g1960
ECA2151	g4303
ECA2151	g546
ECA2151	g15159
ECA2151	g4577
ECA2151	g4827
ECA2151	g15929
ECA2151	g1778
ECA2151	g21438
ECA2151	g4759
ECA2151	g3226
ECA2151	g2022
ECA2151	g6842
ECA2151	g4301
ECA2151	g5874
ECA2151	g529
ECA2151	g1421
ECA2151	g14993
ECA2151	g533
ECA2151	g13124
ECA2151	g364
ECA2151	g12542
ECA2151	g4298
ECA2151	g3230
ECA2151	g1885
ECA2151	g9762
ECA2151	g5318
ECA2151	g1451
ECA2151	g5882
ECA2151	g2381
ECA2151	g6343
ECA2151	g1167
ECA2151	g1000
ECA2151	g544
ECA2151	g16695
ECA2151	g2379
ECA2151	g4295
ECA2151	g16561
ECA2151	g11893
ECA2151	g556
ECA2151	g13192
ECA2151	g94
ECA2151	g21439
ECA2151	g3694
ECA2151	g12727
ECA2151	g15426
ECA2151	g12729
ECA2151	g997
ECA2151	g367
ECA2151	g555
ECA2151	g4299
ECA2151	g4386
ECA2151	g526
ECA2151	g1693
ECA2151	g5280
ECA2151	g3225
ECA2151	g1777
ECA2151	g16778
ECA2151	g4602
ECA2151	g11343
ECA2151	g2382
ECA2151	g14421
ECA2151	g1005
ECA2151	g74
ECA2151	g5279
ECA2151	g1084
ECA2151	g2021
ECA2151	g4579
ECA2151	g21535
ECA2151	g12209
ECA2151	g482
ECA2151	g100
ECA2151	g13813
ECA2151	g19308
ECA2151	g2689
ECA2151	g21488
ECA2151	g97
ECA2151	g4305
ECA2151	g21431
ECA2151	g1015
ECA2151	g3227
ECA2151	g5287
ECA2151	g4239
ECA2151	g2471
ECA2151	g2376
ECA2151	g13808
ECA2151	g922
ECA2151	g21424
ECA2151	g19306
ECA2151	g4352
ECA2151	g57
ECA2151	g4195
ECA2151	g92
ECA2151	g11891
ECA2151	g16663
ECA2151	g93
ECA2151	g4304
ECA2151	g2684
ECA2151	g999
ECA2151	g14571
ECA2151	g96
ECA2151	g600
ECA2151	g1006
ECA2151	g19312
ECA2151	g404
ECA2151	g4126
ECA2151	g75
ECA2151	g69
ECA2151	g1779
ECA2151	g73
ECA2151	g12997
ECA2151	g16775
ECA2151	g15694
ECA2151	g89
ECA2151	g3228
ECA2151	g21135
ECA2151	g368
ECA2151	g12269
ECA2151	g91
ECA2151	g2688
ECA2151	g1961
ECA2151	g8690
ECA2151	g22595
ECA2151	g9184
ECA2151	g2383
ECA2151	g12216
ECA2151	g15515
ECA2151	g1783
ECA2151	g9178
ECA2151	g13481
ECA2151	g147
ECA2151	g3224
ECA2151	g140
ECA2151	g21430
ECA2151	g16962
ECA2151	g12865
ECA2151	g2377
ECA2151	g551
ECA2151	g16282
ECA2151	g1810
ECA2151	g534
ECA2151	g3102
ECA2151	g1888
ECA2151	g5349
ECA2151	g18587
ECA2151	g4393
ECA2151	g4576
ECA2151	g15010
ECA2151	g4406
ECA2151	g1143
ECA2151	g3544
ECA2151	g1003
ECA2151	g160
ECA2151	g5317
ECA2151	g7400
ECA2151	g3103
ECA2151	g12649
ECA2151	g215
ECA2151	g14994
ECA2151	g3721
ECA2151	g9179
ECA2151	g370
ECA2151	g146
ECA2151	g15110
ECA2151	g1002
ECA2151	g553
ECA2151	g1782
ECA2151	g4354
ECA2151	g4457
ECA2151	g4343
ECA2151	g4696
ECA2151	g70
ECA2151	g1166
ECA2151	g88
ECA2151	g5128
ECA2151	g528
ECA2151	g9341
ECA2151	g4306
ECA2151	g1809
ECA2151	g12122
ECA2151	g1781
ECA2151	g4492
ECA2151	g547
ECA2151	g1886
ECA2151	g3543
ECA2151	g1780
ECA2151	g371
ECA2151	g4309
ECA2151	g1112
ECA2151	g4915
ECA2151	g6345
ECA2151	g4456
ECA2151	g16779
ECA2151	g4302
ECA2151	g17399
ECA2151	g17749
ECA2151	g5876
ECA2151	g340
ECA2151	g21390
ECA2151	g520
ECA2151	g20890
ECA2151	g16828
ECA2151	g1889
ECA2151	g2378
ECA2151	g20813
ECA2151	g21429
ECA2151	g90
ECA2151	g5517
ECA2151	g531
ECA2151	g4507
ECA2151	g9761
ECA2151	g48
ECA2151	g3229
ECA2151	g16166
ECA2151	g8828
ECA2151	g18456
ECA2151	g4829
ECA2151	g5314
ECA2151	g6344
ECA2151	g9185
ECA2151	g15109
ECA2151	g532
ECA2151	g4308
ECA2151	g18290
ECA2151	g16633
ECA2151	g4341
ECA2151	g11949
ECA2151	g525
ECA2151	g923
ECA2151	g17609
ECA2151	g11892
ECA2151	g925
ECA2151	g8952
ECA2151	g4169
ECA2151	g16781
ECA2151	g4693
ECA2151	g1100
ECA2151	g6491
ECA2151	g2465
ECA2151	g14985
ECA2151	g5512
ECA2151	g557
ECA2151	g14951
ECA2151	g21471
ECA2151	g21374
ECA2151	g4240
ECA2151	g4458
ECA2151	g2380
ECA2151	g98
ECA2151	g19304
ECA2151	g554
ECA2151	g12767
ECA2151	g122
ECA2151	g9191
ECA2151	g173
ECA2151	g21572
ECA2151	g530
ECA2151	g19307
ECA2151	g15677
ECA2151	g17731
ECA2151	g14997
ECA2151	g4671
ECA768	g15213
ECA768	g10107
ECA768	g5307
ECA768	g11476
ECA768	g14894
ECA768	g19727
ECA768	g9186
ECA768	g21396
ECA768	g9631
ECA768	g4973
ECA768	g5310
ECA768	g10208
ECA768	g10609
ECA768	g4786
ECA768	g12966
ECA768	g4793
ECA768	g21366
ECA768	g115
ECA768	g10878
ECA768	g11472
ECA768	g21509
ECA768	g21260
ECA768	g11033
ECA768	g21447
ECA768	g17893
ECA768	g9161
ECA768	g5267
ECA768	g17869
ECA768	g5304
ECA768	g16552
ECA768	g11473
ECA768	g9202
ECA768	g2130
ECA768	g15302
ECA768	g21927
ECA768	g20087
ECA768	g10104
ECA768	g11801
ECA768	g6381
ECA768	g11060
ECA768	g14943
ECA768	g15715
ECA768	g14332
ECA768	g10876
ECA768	g18723
ECA768	g594
ECA768	g11124
ECA768	g3478
ECA768	g2503
ECA768	g9626
ECA768	g593
ECA768	g10513
ECA768	g14773
ECA768	g9238
ECA768	g20732
ECA768	g5123
ECA768	g1926
ECA768	g21743
ECA768	g21362
ECA768	g1734
ECA768	g9156
ECA768	g10544
ECA768	g2512
ECA768	g11475
ECA768	g9177
ECA768	g2976
ECA768	g10260
ECA768	g10103
ECA768	g16462
ECA768	g5305
ECA768	g15212
ECA768	g9470
ECA768	g20082
ECA768	g21395
ECA768	g14334
ECA768	g9656
ECA768	g9184
ECA768	g5767
ECA768	g11560
ECA768	g17217
ECA768	g17201
ECA768	g20093
ECA768	g9239
ECA768	g9623
ECA768	g16401
ECA768	g16549
ECA768	g10875
ECA768	g16548
ECA768	g13785
ECA768	g9654
ECA768	g10108
ECA768	g9629
ECA768	g5438
ECA768	g22366
ECA768	g10180
ECA768	g17266
ECA768	g11123
ECA768	g21363
ECA768	g17718
ECA768	g17265
ECA768	g14893
ECA768	g10788
ECA768	g1955
ECA768	g9653
ECA768	g21636
ECA768	g6384
ECA768	g8066
ECA768	g9628
ECA768	g10371
ECA768	g10118
ECA768	g595
ECA768	g9137
ECA768	g15170
ECA768	g11501
ECA768	g1879
ECA768	g11477
ECA768	g11566
ECA768	g9468
ECA768	g5306
ECA768	g11470
ECA768	g592
ECA768	g10023
ECA768	g13549
ECA768	g21416
ECA768	g21550
ECA768	g8069
ECA768	g21397
ECA768	g21365
ECA768	g21359
ECA768	g22394
ECA768	g1084
ECA768	g16430
ECA768	g21355
ECA768	g50
ECA768	g16324
ECA768	g17257
ECA768	g19852
ECA768	g21206
ECA768	g10102
ECA768	g1957
ECA768	g21740
ECA768	g8062
ECA768	g10100
ECA768	g9505
ECA768	g10877
ECA768	g21352
ECA768	g15480
ECA768	g17218
ECA768	g1056
ECA768	g9189
ECA768	g596
ECA768	g18744
ECA768	g21244
ECA768	g17267
ECA768	g9254
ECA768	g21406
ECA768	g9248
ECA768	g11061
ECA768	g21358
ECA768	g2121
ECA768	g16545
ECA768	g21301
ECA768	g9157
ECA768	g17298
ECA768	g53
ECA768	g10881
ECA768	g6059
ECA768	g9651
ECA768	g21566
ECA768	g9655
ECA768	g4851
ECA768	g16728
ECA768	g9265
ECA768	g15463
ECA768	g11471
ECA768	g2128
ECA768	g16069
ECA768	g5062
ECA768	g9182
ECA768	g10908
ECA768	g10099
ECA768	g10987
ECA768	g21861
ECA768	g21446
ECA768	g472
ECA768	g8780
ECA768	g16550
ECA768	g2118
ECA768	g21357
ECA768	g20398
ECA768	g10236
ECA768	g20081
ECA768	g10106
ECA768	g9159
ECA768	g1925
ECA768	g4035
ECA768	g473
ECA768	g5699
ECA768	g21360
ECA768	g5226
ECA768	g9644
ECA768	g14774
ECA768	g21356
ECA768	g9179
ECA768	g10105
ECA768	g10880
ECA768	g4532
ECA768	g9630
ECA768	g9469
ECA768	g54
ECA768	g21801
ECA768	g14777
